Cidades,JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SEP,OUT,NOV,DEZ
SAO MIGUEL DAS MISSOES,2,1,1,3,1,3,1,1,0,2,0,4
SAO NICOLAU,1,1,2,2,2,1,3,3,2,2,1,2
SAO PAULO DAS MISSOES,0,7,0,0,1,1,1,1,0,4,1,3
SAO PEDRO DA SERRA,1,1,1,1,0,1,0,0,0,0,0,1
SAO PEDRO DAS MISSOES,0,1,0,0,0,0,1,0,0,0,0,1
SAO PEDRO DO BUTIA,0,0,0,0,1,0,0,0,0,1,1,2
SAO PEDRO DO SUL,6,6,2,1,6,1,4,3,1,1,1,8
SAO SEBASTIAO DO CAI,9,5,3,9,5,3,5,12,7,10,5,15
SAO SEPE,3,4,6,2,5,1,8,5,5,4,8,7
SAO VALENTIM,0,0,0,1,1,0,1,1,1,1,0,0
SAO VALENTIM DO SUL,1,0,1,0,1,0,1,0,0,1,0,0
SAO VALERIO DO SUL,0,0,0,1,0,0,1,0,0,1,0,2
SAO VENDELINO,0,0,0,0,1,1,0,0,1,1,0,0
SAO VICENTE DO SUL,2,2,0,1,2,1,2,2,0,1,1,2
SAPIRANGA,43,30,23,23,15,20,20,25,19,26,26,30
SAPUCAIA DO SUL,34,35,40,38,35,46,34,31,44,38,47,26
SARANDI,8,5,3,4,4,6,10,4,4,8,0,3
SEBERI,10,5,2,6,5,0,9,8,7,6,3,3
SEDE NOVA,3,0,1,0,0,2,3,2,2,1,1,1
SEGREDO,3,2,2,2,1,1,1,2,1,1,0,3
SELBACH,1,4,3,1,1,1,1,0,1,2,0,2
SENADOR SALGADO FILHO,0,1,0,0,0,0,0,0,0,1,1,2
SENTINELA DO SUL,2,1,0,2,2,0,1,3,1,2,0,1
SERAFINA CORREA,3,3,2,2,1,7,3,1,5,1,1,2
SERIO,0,0,0,0,0,0,1,0,0,0,0,1
SERTAO,0,1,2,0,3,1,2,2,1,0,5,3
SERTAO SANTANA,1,1,0,5,3,3,1,2,1,0,1,1
SETE DE SETEMBRO,0,0,0,0,1,0,0,0,0,0,1,1
SEVERIANO DE ALMEIDA,1,0,1,0,0,0,0,2,1,1,1,1
SILVEIRA MARTINS,0,0,1,0,3,0,1,1,1,0,0,0
SINIMBU,2,1,2,3,0,0,0,1,0,2,0,2
SOBRADINHO,9,5,4,7,4,9,4,3,3,4,7,4
SOLEDADE,14,9,11,10,14,12,17,19,12,9,13,23
TABAI,1,0,0,1,4,2,0,1,1,2,1,0
TAPEJARA,7,6,5,8,3,4,4,6,6,6,11,4
TAPERA,1,4,8,2,3,1,2,4,2,2,5,5
TAPES,7,9,4,4,5,3,8,9,1,4,5,5
TAQUARA,14,6,11,8,8,6,13,8,14,23,11,21
TAQUARI,5,2,8,4,8,6,10,9,4,9,3,7
TAQUARUCU DO SUL,2,0,0,1,0,0,0,1,0,2,0,1
TAVARES,0,1,0,0,2,0,0,1,0,0,0,1
TENENTE PORTELA,5,11,3,13,9,5,11,8,9,2,6,7
TERRA DE AREIA,2,3,1,3,7,2,7,5,4,3,2,7
TEUTONIA,11,3,6,5,4,2,6,9,6,5,7,6
TIO HUGO,0,0,0,1,1,2,3,1,1,2,0,1
TIRADENTES DO SUL,0,1,2,2,2,1,3,1,5,0,0,4
TOROPI,1,3,0,0,2,1,0,0,0,0,1,0
TORRES,19,19,10,13,11,10,10,19,11,10,12,20
TRAMANDAI,35,22,23,21,19,15,27,21,14,25,28,20
TRAVESSEIRO,0,0,0,1,0,0,0,0,1,0,0,0
TRES ARROIOS,0,0,0,1,1,1,0,0,0,0,0,1
TRES CACHOEIRAS,4,1,2,1,1,2,3,1,1,3,2,3
TRES COROAS,12,2,6,3,4,2,2,7,2,4,7,10
TRES DE MAIO,9,7,3,2,6,5,3,8,2,4,7,5
TRES FORQUILHAS,0,0,0,0,0,0,1,1,1,0,1,1
TRES PALMEIRAS,2,0,3,4,1,0,0,0,0,2,1,0
TRES PASSOS,16,10,4,9,7,7,10,7,13,11,17,8
TRINDADE DO SUL,2,2,3,2,1,1,0,3,1,1,1,2
TRIUNFO,10,8,5,10,7,8,5,5,14,7,4,3
TUCUNDUVA,1,1,0,1,0,1,2,1,2,0,4,2
TUNAS,1,0,2,2,0,1,1,1,1,0,3,1
TUPANCI DO SUL,1,0,0,0,0,0,0,1,0,0,0,0
TUPANCIRETA,3,1,2,6,2,0,8,1,5,5,2,8
TUPANDI,0,0,0,0,1,0,1,1,0,3,0,0
TUPARENDI,1,1,0,1,4,4,1,2,0,3,3,3
TURUCU,0,0,0,1,0,0,0,0,1,0,0,2
UBIRETAMA,0,1,0,0,1,0,0,0,0,0,0,0
UNIAO DA SERRA,0,0,0,0,0,0,1,0,0,0,0,0
UNISTALDA,0,0,0,0,1,0,1,0,0,1,0,0
URUGUAIANA,37,36,32,30,35,24,36,35,30,26,38,27
VACARIA,34,26,32,26,42,34,17,25,17,22,28,31
VALE DO SOL,5,1,1,0,1,0,2,1,1,1,1,2
VALE REAL,2,0,1,1,0,2,2,3,3,2,1,0
VALE VERDE,0,0,0,0,0,1,0,0,0,0,0,2
VANINI,1,0,0,0,0,0,0,2,0,1,1,1
VENANCIO AIRES,31,19,19,12,24,20,17,24,21,12,22,18
VERA CRUZ,5,6,7,9,3,10,4,5,6,7,8,7
VERANOPOLIS,6,4,5,4,6,2,7,5,5,2,3,3
VESPASIANO CORREA,0,0,0,0,0,0,0,0,0,0,0,0
VIADUTOS,3,0,1,2,0,3,2,5,3,1,0,5
VIAMAO,75,75,63,82,55,54,54,60,55,65,58,44
VICENTE DUTRA,2,2,5,2,6,2,1,2,6,1,4,0
VICTOR GRAEFF,0,0,1,0,0,0,0,1,1,1,2,1
VILA FLORES,0,0,1,0,1,0,1,1,0,2,0,2
VILA LANGARO,0,0,0,1,0,0,0,1,0,0,0,0
VILA MARIA,0,4,1,0,0,0,0,0,0,2,2,0
VILA NOVA DO SUL,1,0,0,1,1,0,1,3,1,1,2,1
VISTA ALEGRE,1,0,0,2,0,0,0,0,1,2,1,0
VISTA ALEGRE DO PRATA,0,0,0,0,1,0,0,0,1,0,0,0
VISTA GAUCHA,0,0,0,0,0,0,2,0,2,1,0,0
VITORIA DAS MISSOES,0,0,0,0,1,0,0,0,2,0,0,0
WESTFALIA,1,0,0,0,0,1,0,0,0,0,2,0
XANGRILA,7,8,5,6,4,4,8,1,4,4,5,3
